dfi_source,project_id,client_name,project_name,country,region,sector,investment_type,commitment_amount_usd,commitment_currency,commitment_amount_original,approval_date,signing_date,status,es_category,description,project_url,domicile,date_added,country_standardized,is_multi_country,region_standardized,sector_standardized,status_standardized,investment_type_standardized,fund_focus_sector,duplicate_flag
IDB Invest,14825-01,Hada International S.A.S. y Cosméticos Trujillo S.A. de C.V.,Grupo Hada: Expansión Regional de la Capacidad de Producción y Mejora del Capital de Trabajo,,Regional,Manufacturing,Loan,25000000.0,USD,25000000.0,2026-06-19,,Proposed,B,"&lt;p&gt;&lt;span lang=&quot;ES-TRAD&quot;&gt;The proposed transaction consists of: (i) a Committed Secured Loan of up to US$10 million that may be used by Hada Internacional S.A.S. (Hada Colombia) or Cosméticos Trujillo S.A. de C.V. (Hada Mexico), with the objective of expanding and/or modernizing the Group’s production capacity (“Committed Loan”); (ii) an Uncommitted Secured Loan of up to US$5 million for the same use of funds (“Uncommitted Loan”); and (iii) an uncommitted, unsecured revolving credit line of up to US$10 million (or its equivalent in MXN), to be used by Hada Colombia or Hada Mexico to finance the import and purchase of inputs, primarily to support increased production capacity and meet customer demand (“Import and Purchase Financing”). These financings will be guaranteed by Hada S.A., the holding company of Hada Internacional S.A.S. and Cosméticos Trujillo S.A. de C.V.&lt;/span&gt;&lt;span lang=&quot;ES-MX&quot;&gt;&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/grupo-hada-expansion-regional-de-la-capacidad-de-produccion-y-mejora-del-capital-de,Zona Franca La Cayena Km 8 Lote 7,2026-04-06,,False,Global / Multi-Region,Manufacturing and Industry,Pipeline,Loan,,
IDB Invest,14827-01,BANCO FAMILIAR S.A.E.C.A.,Banco Familiar: Senior Loan to Promote Financial Health in Paraguay,Paraguay,,Financial Institutions,Loan,,PYG,83735200.0,2026-03-03,2026-03-10,In implementation,FI-3,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The proposed project includes an unsecured senior loan to Banco Familiar S.A.E.C.A. for an amount of up to PYG360 billion (the &quot;Loan&quot;), to be financed by IDB Invest, and to be disbursed in tranches. The loan term is up to six years, with a two-year grace period and semi-annual amortization. Project funds will be used to provide local currency financing for microenterprises and small entrepreneurs at the base of the pyramid, promoting financial inclusion in Paraguay.&lt;/span&gt;&lt;span lang=&quot;EN-US&quot;&gt;&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/banco-familiar-senior-loan-promote-financial-health-paraguay,"Jejuí 324 c/ Chile, Asunción, Paraguay",2026-04-06,Paraguay,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,14834-01,Promedon S.A.,Supporting Production and Exports of Medical Equipment with Promedon,,Regional,Social Infrastructure,Loan,15000000.0,USD,15000000.0,2024-10-28,2024-12-02,In implementation,B,"&lt;p&gt;Founded in 1985 in Argentina, Promedon is a leading company in the manufacturing and distribution of high-complexity medical devices, especially in the fields of urology, arthroscopy, gastrointestinal endoscopy, and neurosurgery. Currently, the Promedon Group operates directly in Latin America in Brazil, Chile, Mexico, and Argentina, and in Europe in Germany, Austria, Switzerland, Sweden, Spain, the Netherlands, and Portugal. The proposed operation consists of a medium-term loan to the Company for the development of new products and medical equipment, including clinical trials and product registration in various markets.&lt;/p&gt;",https://idbinvest.org/en/projects/supporting-production-and-exports-medical-equipment-promedon,Av. Libertador 7270 – Piso 8º Libertador Office Plaza 1429 – Capital Federal – BsAs,2026-04-06,,False,Global / Multi-Region,Infrastructure and Transport,Active,Loan,,
IDB Invest,14835-01,ABD SMART METER S.A.,Haiti Smart Meter Project,Haiti,,Energy,Loan,4000000.0,USD,4000000.0,2026-05-26,,Hold,C,"&lt;p&gt;&lt;span dir=&quot;ltr&quot;&gt;The objective of the Haiti Smart Meter Project (the “Project”) is to install and operate an electricity smart meter system including up to 100,000 smart meters, its associated facilities, and a pre-paid collection system. The Project focuses on areas in Port-au-Prince and is expected to improve the financial position of Électricité d&#039;Haïti, the government-owned electric utility, by reducing commercial and technical losses.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span dir=&quot;ltr&quot;&gt;With an estimated Project cost of US$15 million, the financing will consist of an A Loan to be funded by IDB Invest of up to US$4 million and a Blended Finance Subordinated Loan of up to US$8 million to be funded by a Blended Fund managed by IDB Invest which is subject to the availability of Blended Finance funds at the time of request of the funds.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;span dir=&quot;ltr&quot;&gt;------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;strong&gt;French (Français):&amp;nbsp;&lt;/strong&gt;&lt;br&gt;&lt;span dir=&quot;ltr&quot;&gt;L’objectif du Projet Haiti Smart Meter Project (le “Projet”) est d’installer et d’exploiter un système de compteurs intelligents d’électricité comprenant jusqu’à 100 000 compteurs intelligents, ses installations associées et un système de collecte prépayé. Le Projet se concentre sur les zones de Port-au-Prince et devrait améliorer la situation financière d’Électricité d’Haïti, la compagnie électrique publique, en réduisant les pertes commerciales et techniques. Avec un coût estimé du Projet de 15 millions de dollars américains, le financement consistera en un Prêt&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span dir=&quot;ltr&quot;&gt;A financé par BID Invest jusqu’à 4 millions de dollars américains et un Prêt Subordonné de Financement Mixte jusqu’à 8 millions de dollars américains financé par un Fonds Mixte géré par BID Invest, sous réserve de la disponibilité des fonds de Financement Mixte au moment de la demande des fonds.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/haiti-smart-meter-project,"920 Alness St, Suite 207, Toronto, ON,CANADA, M3J 2H7",2026-04-06,Haiti,False,Latin America and Caribbean,Energy,On Hold,Loan,,
IDB Invest,14850-01,Stone Instituição de Pagamentos S.A.,Stone: Supporting MSMEs in the Brazilian Amazonia Region,Brazil,,Financial Institutions,Loan,,BRL,49659100.0,2024-12-13,2024-12-31,In implementation,FI-3,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The proposed transaction is a financing of up to US$50 million under which &lt;/span&gt;&lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-and-stone-boost-credit-a…; target=&quot;_blank&quot;&gt;&lt;span lang=&quot;EN-US&quot;&gt;Stone Instituição de Pagamentos S.A. (“Stone”)&lt;/span&gt;&lt;/a&gt;&lt;span lang=&quot;EN-US&quot;&gt; would provide credit to Micro, Small and Medium-Sized Enterprises (“MSMEs”) for working capital purposes with a focus on the Legal Amazon region, with the potential to target businesses led by women and underserved minorities.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;Stone grants credit based on the history of transactions processed by such companies, in addition to other information such as debt, financial leverage, and the historical performance of MSMEs and automatically collects reimbursements from their credit card flows using receivables originated from such companies&#039; transactions as collateral for the loans granted.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;Stone is the leading provider of payment technology solutions for merchants and integrated partners to conduct their business through e-commerce, in-person, online and mobile channels in Brazil, in addition to offering a full range of software solutions and banking services to its customers.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/stone-amazonia-msme-loan,"Av. Brigadeiro Faria Lima, 3064, 10th floor / São Paulo, SP, Brazil",2026-04-06,Brazil,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,14863-01,GR Cortarrama S.A.C.,Matarani Solar PV Financing: Supporting Peru’s Energy Transition,Peru,,Energy,Loan,29505000.0,USD,29505000.0,2024-10-28,2024-11-15,In implementation,B,"&lt;p&gt;The proposed financing involves a senior loan to GR Cortarrama S.A.C. to support the development, construction, and operation of a 96.75 MWp / 80 MWac solar photovoltaic power plant in the department of &lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-and-natixis-facilitate-e…; target=&quot;_blank&quot;&gt;Arequipa, Peru&lt;/a&gt;. The IDB Invest loan will cover up to 33% of total project costs. The project&#039;s development objectives include promoting non-conventional renewable energy and reducing the country&#039;s reliance on hydroelectric and thermal energy generation&lt;/p&gt;",https://idbinvest.org/en/projects/matarani-solar-pv-financing-supporting-perus-energy-transition,"P.O. Box 1553 Vika, 0117 Oslo, Norway",2026-04-06,Peru,False,Latin America and Caribbean,Energy,Active,Loan,,
IDB Invest,14876-01,EUROCAPITAL S.A.,Eurocapital Sustainable Financing Partnership,,Regional,Financial Institutions,Loan,,COP,19814200.0,2024-10-24,2024-12-04,In implementation,FI-3,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The proposed transaction consists of a financing of up to US$30 million that will allow &lt;/span&gt;&lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-supports-eurocapital-boo…; target=&quot;_blank&quot;&gt;&lt;span lang=&quot;EN-US&quot;&gt;Eurocapital S.A.&lt;/span&gt;&lt;/a&gt;&lt;span lang=&quot;EN-US&quot;&gt; (“Eurocapital”) to expand its factoring and financial leasing operations with Small and Medium Enterprises (“SMEs”) in Chile, Peru and Colombia. The transaction contemplates: (i) an unsecured senior A/B Loan for up to US$25 million to Eurocapital, composed of: (a) an A Loan for up to US$15&amp;nbsp;million, to be financed by IDB Invest; and (b) a B Loan for an approximate amount of US$10&amp;nbsp;million, to be financed by institutional investors, this loan will have a term of up to two years, which may be renewed for up to two additional periods of up to two years each, at the discretion of IDB Invest; and (ii) an uncommitted revolving credit line for an amount of up to US$5 million or its equivalent in local currency, which will have a term of 390 days. The proceeds of the loan will be used to finance SMEs through factoring and financial leasing operations.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/eurocapital-sustainable-financing-partnership,"Av. Apoquindo 3000, Piso 6, Of. 603 - Las Condes, Santiago - Chile",2026-04-06,,False,Global / Multi-Region,Financial Services,Active,Loan,,
IDB Invest,14881-01,Banco Cooperativo Sicoob S.A.,Banco Sicoob: Senior Loan Suporting Green Financing in Brazil,Brazil,,Financial Institutions,Loan,,BRL,65000000.0,2025-05-20,2025-06-12,In implementation,FI-2,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The proposed transaction consists of an unsecured loan (the “Loan”) to &lt;/span&gt;&lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-boosts-sustainable-agric…; target=&quot;_blank&quot;&gt;&lt;span lang=&quot;EN-US&quot;&gt;Sicoob&lt;/span&gt;&lt;/a&gt;&lt;span lang=&quot;EN-US&quot;&gt; of up to US$70 million. The term of the transaction is seven years, with a grace period of three years and semi-annual installments. The proposed financing will help expand access to financing in Brazil by supporting the expansion of Sicoob&#039;s green portfolio, with a focus on its Micro, Small and Medium-Sized Enterprises (&quot;MSME&quot;) strategy.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/banco-sicoob-green-financing-brazil,"SEDE I: SIG quadra 6 lote 2080, 70610-460 Brasília/DF",2026-04-06,Brazil,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,14880-01,BCONJCB 24,Mexican SOFOMs Alliance for Sustainability Bond,Mexico,,Financial Institutions,Domestic Bond,,MXN,15014400.0,2024-07-01,2024-10-01,In implementation,FI-2,"&lt;p&gt;&lt;span&gt;The Project consists of the subscription of a senior bond in local currency (MXN) issued in the Mexican public market by a new special purpose vehicle (“SPV”) (Issuing Trust BCONJCB 24) incorporated in Mexico. The bond is structured as an “Asset Backed Security”, which is backed by a portfolio of segregated loans from four originators (Program Participants)—underlying collateral is primarily integrated loans granted by the participating SOFOMs to debtors in the agricultural and agro-industrial sector &lt;/span&gt;&lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-participates-lead-invest…; target=&quot;_blank&quot;&gt;&lt;span&gt;in Mexico&lt;/span&gt;&lt;/a&gt;&lt;span&gt;. The selection of both the originators and administrators of these portfolios and the eligible assets complies with broad criteria defined by the Trusts Instituted in Relation to Agriculture (“FIRA”). These criteria cover the evaluation from a loan origination and servicing perspective of the Participants, coupled with the credit risk criteria of the underlying loans and other credit quality items of the securitized loans.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span&gt;The issuance to be subscribed by IDB Invest will have the following characteristics: (i) revolving period of 18 months (from the moment of issuance), during which the vehicle may acquire additional credit rights; (ii) issuance term of up to 5.5 years (66 months); and (iii) monthly interest payment.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/mexican-sofoms-alliance-sustainability-bond,"Montes Urales 424, Lomas de Chapultepec V Secc, Miguel Hidalgo - Ciudad de México, 11000 / México",2026-04-06,Mexico,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,14882-01,Stiler S.A.,Support to Stiler&#039;s Supplier Chain via Reverse Factoring in Uruguay,Uruguay,,Transport,Loan,,UYU,5000000.0,2025-01-15,2025-11-05,In implementation,B,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The transaction consists of a revolving and uncommitted reverse factoring facility (the “Facility”) for Stiler S.A. (“Stiler”) in Uruguay, aimed at providing financing to its Uruguay-based suppliers, most of which are Micro, Small, and Medium-sized Enterprises (MSMEs). The Facility offers up to US$5 million and will enable Stiler’s suppliers to expand their financing capacity under competitive conditions, facilitating the shortening of their cash conversion cycle by advancing payment of their receivables.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/support-stilers-supplier-chain-reverse-factoring-uruguay,Misiones 1466 Montevideo - Uruguay,2026-04-06,Uruguay,False,Latin America and Caribbean,Infrastructure and Transport,Active,Loan,,
